         13296276 function calls (13061472 primitive calls) in 632.891 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       68    0.000    0.000    0.037    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\file_utils.py:2134(__getattr__)
       68    0.000    0.000    0.037    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\file_utils.py:2148(_get_module)
    68/65    0.000    0.000    0.036    0.001 <frozen importlib._bootstrap>:967(_find_and_load_unlocked)
   388548    0.035    0.000    0.035    0.000 {method 'isidentifier' of 'str' objects}
    32379    0.032    0.000    0.033    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\format.py:283(descr_to_dtype)
    32394    0.016    0.000    0.031    0.000 {built-in method builtins.all}
       14    0.000    0.000    0.030    0.002 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\socket.py:936(getaddrinfo)
       14    0.030    0.002    0.030    0.002 {built-in method _socket.getaddrinfo}
    97170    0.029    0.000    0.029    0.000 {built-in method builtins.min}
    32379    0.028    0.000    0.028    0.000 {built-in method numpy.frombuffer}
       18    0.000    0.000    0.025    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\threading.py:280(wait)
      362    0.025    0.000    0.025    0.000 {method 'acquire' of '_thread.lock' objects}
    68/65    0.000    0.000    0.023    0.000 <frozen importlib._bootstrap>:659(_load_unlocked)
        1    0.016    0.016    0.022    0.022 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\data.py:469(validate_consistency)
        1    0.000    0.000    0.021    0.021 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\auto\tokenization_auto.py:362(from_pretrained)
    68/65    0.000    0.000    0.021    0.000 <frozen importlib._bootstrap_external>:784(exec_module)
    32379    0.015    0.000    0.021    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\compat\py3k.py:53(isfileobj)
        8    0.000    0.000    0.020    0.003 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\grpc\_channel.py:780(result)
        8    0.000    0.000    0.020    0.003 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\grpc\_common.py:117(wait)
        8    0.000    0.000    0.020    0.003 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\grpc\_common.py:110(_wait_once)
    64758    0.020    0.000    0.020    0.000 {method 'readline' of '_io.StringIO' objects}
        1    0.000    0.000    0.019    0.019 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\tokenization_utils_base.py:1537(from_pretrained)
   166216    0.019    0.000    0.019    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.018    0.018 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\tokenization_utils_base.py:1753(_from_pretrained)
       68    0.000    0.000    0.017    0.000 <frozen importlib._bootstrap_external>:856(get_code)
        2    0.000    0.000    0.017    0.008 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\orm\collection.py:365(load)
        2    0.000    0.000    0.017    0.008 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\grpc_handler.py:897(load_collection)
        1    0.000    0.000    0.017    0.017 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\tokenization_bert_fast.py:163(__init__)
        1    0.000    0.000    0.016    0.016 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\tokenization_utils_fast.py:92(__init__)
        1    0.016    0.016    0.016    0.016 {built-in method from_file}
    64762    0.016    0.000    0.016    0.000 {method 'startswith' of 'bytes' objects}
    64758    0.013    0.000    0.015    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\format.py:613(<genexpr>)
       68    0.000    0.000    0.014    0.000 <frozen importlib._bootstrap>:901(_find_spec)
      519    0.014    0.000    0.014    0.000 {built-in method nt.stat}
       68    0.000    0.000    0.014    0.000 <frozen importlib._bootstrap_external>:1341(find_spec)
       68    0.000    0.000    0.014    0.000 <frozen importlib._bootstrap_external>:1309(_get_spec)
    33448    0.014    0.000    0.014    0.000 {method 'join' of 'str' objects}
       14    0.000    0.000    0.013    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\requests\sessions.py:454(__exit__)
       14    0.000    0.000    0.013    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\requests\sessions.py:794(close)
       28    0.000    0.000    0.013    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\requests\adapters.py:362(close)
     6752    0.007    0.000    0.013    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\modules\module.py:1180(__setattr__)
       28    0.000    0.000    0.013    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\urllib3\poolmanager.py:216(clear)
       28    0.000    0.000    0.013    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\urllib3\_collections.py:92(clear)
    38772    0.013    0.000    0.013    0.000 {method 'decode' of 'bytes' objects}
       14    0.000    0.000    0.013    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\urllib3\poolmanager.py:174(<lambda>)
       14    0.011    0.001    0.013    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\urllib3\connectionpool.py:483(close)
       68    0.000    0.000    0.013    0.000 <frozen importlib._bootstrap_external>:976(get_data)
    16186    0.005    0.000    0.012    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\signals.py:145(from_serializable)
    32379    0.012    0.000    0.012    0.000 {built-in method sys.exc_info}
    32379    0.011    0.000    0.011    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\tokenize.py:164(__init__)
     8093    0.004    0.000    0.011    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\data.py:103(__setitem__)
       68    0.011    0.000    0.011    0.000 {built-in method io.open_code}
    32379    0.010    0.000    0.010    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\contextlib.py:389(__init__)
    16193    0.005    0.000    0.010    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\signals.py:166(from_serializable)
    55631    0.010    0.000    0.010    0.000 {method 'get' of 'dict' objects}
       68    0.000    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:1438(find_spec)
