         185984781 function calls (183093451 primitive calls) in 263.878 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      569    0.021    0.000    0.164    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\prepare.py:566(search_requests_with_expr)
      392    0.163    0.000    0.163    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
     1156    0.155    0.000    0.158    0.000 {method 'integrated_call' of 'grpc._cython.cygrpc.Channel' objects}
   809440    0.137    0.000    0.157    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\format.py:613(<genexpr>)
      569    0.003    0.000    0.156    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\abstract.py:500(__init__)
      569    0.092    0.000    0.152    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\abstract.py:511(_pack)
   430098    0.149    0.000    0.149    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\abstract.py:248(value_of_field)
   102407    0.080    0.000    0.147    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\data.py:103(__setitem__)
   405789    0.139    0.000    0.139    0.000 {method 'join' of 'str' objects}
      569    0.008    0.000    0.132    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\sklearn\preprocessing\_data.py:1733(normalize)
   430098    0.126    0.000    0.126    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\abstract.py:225(__init__)
411723/411433    0.081    0.000    0.123    0.000 {built-in method builtins.hasattr}
   404720    0.122    0.000    0.122    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\tokenize.py:164(__init__)
      570    0.002    0.000    0.122    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\orm\schema.py:146(construct_from_dict)
   404720    0.117    0.000    0.117    0.000 {built-in method sys.exc_info}
       24    0.000    0.000    0.112    0.005 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:352(__init__)
      569    0.008    0.000    0.109    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\prepare.py:555(_prepare_placeholders)
   404720    0.109    0.000    0.109    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\contextlib.py:389(__init__)
   411113    0.107    0.000    0.107    0.000 {method 'decode' of 'bytes' objects}
   605866    0.101    0.000    0.101    0.000 {method 'get' of 'dict' objects}
      569    0.079    0.000    0.099    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\pymilvus\client\blob.py:11(vector_float_to_bytes)
   809370    0.099    0.000    0.099    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\data.py:84(signals)
