         343142369 function calls (340008494 primitive calls) in 214.151 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.002    0.002    0.337    0.337 {method 'load' of '_pickle.Unpickler' objects}
      392    0.001    0.000    0.331    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\serialization.py:848(persistent_load)
   404720    0.311    0.000    0.330    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\format.py:283(descr_to_dtype)
      392    0.330    0.001    0.330    0.001 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\serialization.py:841(load_tensor)
  4043038    0.323    0.000    0.323    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\signals.py:113(value)
   404735    0.161    0.000    0.314    0.000 {built-in method builtins.all}
   585472    0.169    0.000    0.311    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\sklearn\_config.py:16(_get_threadlocal_config)
       14    0.000    0.000    0.295    0.021 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\urllib3\util\ssl_.py:481(_ssl_wrap_socket_impl)
       14    0.000    0.000    0.295    0.021 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\ssl.py:494(wrap_socket)
       14    0.000    0.000    0.295    0.021 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\ssl.py:983(_create)
       14    0.000    0.000    0.294    0.021 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\ssl.py:1302(do_handshake)
       14    0.294    0.021    0.294    0.021 {method 'do_handshake' of '_ssl._SSLSocket' objects}
   683144    0.286    0.000    0.286    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\fromnumeric.py:70(<dictcomp>)
   292736    0.218    0.000    0.285    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\getlimits.py:382(__new__)
       24    0.000    0.000    0.284    0.012 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:227(__init__)
585582/585527    0.281    0.000    0.281    0.000 {built-in method _abc._abc_subclasscheck}
   146368    0.111    0.000    0.279    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\matching\distance.py:243(<listcomp>)
   878208    0.275    0.000    0.275    0.000 {built-in method numpy.asarray}
   404720    0.268    0.000    0.268    0.000 {built-in method numpy.frombuffer}
       10    0.192    0.019    0.268    0.027 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\data.py:472(validate_consistency)
  1756456    0.265    0.000    0.265    0.000 {built-in method builtins.issubclass}
  1313397    0.250    0.000    0.250    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\data\signals.py:138(value)
        1    0.000    0.000    0.224    0.224 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\huggingface_hub\utils\_validators.py:85(_inner_fn)
        1    0.000    0.000    0.224    0.224 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\huggingface_hub\utils\_deprecation.py:72(inner_f)
        1    0.000    0.000    0.224    0.224 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\huggingface_hub\hf_api.py:1214(model_info)
        1    0.000    0.000    0.224    0.224 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\requests\api.py:62(get)
   404720    0.153    0.000    0.222    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\compat\py3k.py:53(isfileobj)
   809440    0.211    0.000    0.211    0.000 {method 'readline' of '_io.StringIO' objects}
        1    0.000    0.000    0.208    0.208 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\modeling_utils.py:1477(_load_state_dict_into_model)
    420/1    0.001    0.000    0.205    0.205 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\modeling_utils.py:1570(load)
      420    0.025    0.000    0.203    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\modules\module.py:1338(_load_from_state_dict)
  1463680    0.186    0.000    0.186    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\einsumfunc.py:989(_einsum_dispatcher)
      792    0.014    0.000    0.186    0.000 {built-in method builtins.sorted}
   292736    0.154    0.000    0.175    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\_methods.py:101(_clip_dep_is_byte_swapped)
    66850    0.040    0.000    0.172    0.000 C:\Users\Pascal\Desktop\WannaDB\lab23_wannadb_scale-up\wannadb\matching\matching.py:173(<lambda>)
   809444    0.165    0.000    0.165    0.000 {method 'startswith' of 'bytes' objects}
      392    0.157    0.000    0.157    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
  1756416    0.155    0.000    0.155    0.000 {built-in method _warnings._filters_mutated}
   585472    0.154    0.000    0.154    0.000 {method 'insert' of 'list' objects}
   809440    0.133    0.000    0.153    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\format.py:613(<genexpr>)
   722201    0.151    0.000    0.151    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.141    0.141 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\transformers\models\bert\modeling_bert.py:169(__init__)
        3    0.000    0.000    0.140    0.047 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\modules\sparse.py:120(__init__)
        3    0.000    0.000    0.140    0.047 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\modules\sparse.py:148(reset_parameters)
        3    0.000    0.000    0.140    0.047 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\init.py:138(normal_)
        3    0.000    0.000    0.140    0.047 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\site-packages\torch\nn\init.py:17(_no_grad_normal_)
        3    0.140    0.047    0.140    0.047 {method 'normal_' of 'torch._C._TensorBase' objects}
   586179    0.139    0.000    0.139    0.000 {method 'rpartition' of 'str' objects}
733545/733544    0.137    0.000    0.137    0.000 {built-in method builtins.getattr}
   405789    0.134    0.000    0.134    0.000 {method 'join' of 'str' objects}
   404720    0.121    0.000    0.121    0.000 C:\Users\Pascal\AppData\Local\Programs\Python\Python39\lib\tokenize.py:164(__init__)
   146508    0.119    0.000    0.119    0.000 {built-in method numpy.zeros}
